GroupName,Iteration,TestCaseID,TransactionType,TestCaseDesription,StartDate,EndDate,Status,Description,Screenshot,Quote Number
"URBAN","","HO_Rating_TC21","Next","Create Dwelling Fire Full Quote","2019/01/16 02:43:30","2019/01/16 02:43:42","PASS","","",""
"URBAN","","HO_Rating_TC21","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 02:43:42","2019/01/16 02:44:12","PASS","","",""
"URBAN","","HO_Rating_TC21","Next","Create Dwelling Fire Full Quote","2019/01/16 02:44:12","2019/01/16 02:44:24","PASS","","",""
"URBAN","","HO_Rating_TC21","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 02:44:24","2019/01/16 02:44:38","PASS","","",""
"URBAN","","HO_Rating_TC21","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 02:44:38","2019/01/16 02:45:15","PASS","","",""
"URBAN","","HO_Rating_TC21","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 02:45:15","2019/01/16 02:45:32","PASS","","",""
"URBAN","","HO_Rating_TC21","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 02:45:32","2019/01/16 02:45:51","FAIL","TestCase: HO_Rating_TC21 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC21_PremiumSummaryVerification_20190116024532.jpeg",""
"URBAN","","HO_Rating_TC21","Save","Create Dwelling Fire Full Quote","2019/01/16 02:45:51","2019/01/16 02:46:22","PASS","","",""
"URBAN","","HO_Rating_TC21","Approve","Create Dwelling Fire Full Quote","2019/01/16 02:46:22","2019/01/16 02:58:42","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir15400_14678}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 17278af1eba769558da15949cc8d3673","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC21_Approve_20190116024622.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 02:58:42","2019/01/16 02:58:51","PASS","","",""
"URBAN","","HO_Rating_TC22","Login","Create Dwelling Fire Full Quote","2019/01/16 02:58:51","2019/01/16 02:58:55","PASS","","",""
"URBAN","","HO_Rating_TC22","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 02:58:55","2019/01/16 02:59:20","PASS","","",""
"URBAN","","HO_Rating_TC22","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 02:59:20","2019/01/16 03:02:29","PASS","","",""
"URBAN","","HO_Rating_TC22","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 03:02:29","2019/01/16 03:04:49","PASS","","",""
"URBAN","","HO_Rating_TC22","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/16 03:04:49","2019/01/16 03:05:39","PASS","","",""
"URBAN","","HO_Rating_TC22","Next","Create Dwelling Fire Full Quote","2019/01/16 03:05:39","2019/01/16 03:05:51","PASS","","",""
"URBAN","","HO_Rating_TC22","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 03:05:51","2019/01/16 03:07:20","PASS","","",""
"URBAN","","HO_Rating_TC22","Next","Create Dwelling Fire Full Quote","2019/01/16 03:07:20","2019/01/16 03:07:32","PASS","","",""
"URBAN","","HO_Rating_TC22","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 03:07:32","2019/01/16 03:08:09","PASS","","",""
"URBAN","","HO_Rating_TC22","Next","Create Dwelling Fire Full Quote","2019/01/16 03:08:09","2019/01/16 03:08:20","PASS","","",""
"URBAN","","HO_Rating_TC22","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 03:08:20","2019/01/16 03:08:51","PASS","","",""
"URBAN","","HO_Rating_TC22","Next","Create Dwelling Fire Full Quote","2019/01/16 03:08:51","2019/01/16 03:09:03","PASS","","",""
"URBAN","","HO_Rating_TC22","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 03:09:03","2019/01/16 03:09:17","PASS","","",""
"URBAN","","HO_Rating_TC22","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 03:09:17","2019/01/16 03:09:54","PASS","","",""
"URBAN","","HO_Rating_TC22","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 03:09:54","2019/01/16 03:10:10","PASS","","",""
"URBAN","","HO_Rating_TC22","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 03:10:10","2019/01/16 03:10:30","FAIL","TestCase: HO_Rating_TC22 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC22_PremiumSummaryVerification_20190116031010.jpeg",""
"URBAN","","HO_Rating_TC22","Save","Create Dwelling Fire Full Quote","2019/01/16 03:10:30","2019/01/16 03:10:53","PASS","","",""
"URBAN","","HO_Rating_TC22","Approve","Create Dwelling Fire Full Quote","2019/01/16 03:10:53","2019/01/16 03:23:12","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir12152_1652}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: d6b0715ac8dc22fc71e7af723f3e9c9f","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC22_Approve_20190116031053.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 03:23:13","2019/01/16 03:23:21","PASS","","",""
"URBAN","","HO_Rating_TC23","Login","Create Dwelling Fire Full Quote","2019/01/16 03:23:21","2019/01/16 03:23:25","PASS","","",""
"URBAN","","HO_Rating_TC23","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 03:23:25","2019/01/16 03:23:50","PASS","","",""
"URBAN","","HO_Rating_TC23","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 03:23:50","2019/01/16 03:26:59","PASS","","",""
"URBAN","","HO_Rating_TC23","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 03:26:59","2019/01/16 03:29:19","PASS","","",""
"URBAN","","HO_Rating_TC23","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/16 03:29:19","2019/01/16 03:30:09","PASS","","",""
"URBAN","","HO_Rating_TC23","Next","Create Dwelling Fire Full Quote","2019/01/16 03:30:09","2019/01/16 03:30:21","PASS","","",""
"URBAN","","HO_Rating_TC23","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 03:30:21","2019/01/16 03:31:50","PASS","","",""
"URBAN","","HO_Rating_TC23","Next","Create Dwelling Fire Full Quote","2019/01/16 03:31:50","2019/01/16 03:32:02","PASS","","",""
"URBAN","","HO_Rating_TC23","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 03:32:02","2019/01/16 03:32:39","PASS","","",""
"URBAN","","HO_Rating_TC23","Next","Create Dwelling Fire Full Quote","2019/01/16 03:32:39","2019/01/16 03:32:51","PASS","","",""
"URBAN","","HO_Rating_TC23","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 03:32:51","2019/01/16 03:33:21","PASS","","",""
"URBAN","","HO_Rating_TC23","Next","Create Dwelling Fire Full Quote","2019/01/16 03:33:21","2019/01/16 03:33:33","PASS","","",""
"URBAN","","HO_Rating_TC23","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/16 03:33:33","2019/01/16 03:33:47","PASS","","",""
"URBAN","","HO_Rating_TC23","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 03:33:47","2019/01/16 03:34:25","PASS","","",""
"URBAN","","HO_Rating_TC23","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/16 03:34:25","2019/01/16 03:34:41","PASS","","",""
"URBAN","","HO_Rating_TC23","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/16 03:34:41","2019/01/16 03:35:00","FAIL","TestCase: HO_Rating_TC23 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC23_PremiumSummaryVerification_20190116033441.jpeg",""
"URBAN","","HO_Rating_TC23","Save","Create Dwelling Fire Full Quote","2019/01/16 03:35:01","2019/01/16 03:35:23","PASS","","",""
"URBAN","","HO_Rating_TC23","Approve","Create Dwelling Fire Full Quote","2019/01/16 03:35:23","2019/01/16 03:47:42","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir13200_9452}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 62aff5cbc646f597b41434c578fd7c5e","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC23_Approve_20190116033523.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 03:47:43","2019/01/16 03:47:51","PASS","","",""
"URBAN","","HO_Regression_TC01","Login","Create Dwelling Fire Full Quote","2019/01/16 03:47:51","2019/01/16 03:47:55","PASS","","",""
"URBAN","","HO_Regression_TC01","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 03:47:55","2019/01/16 03:48:22","PASS","","",""
"URBAN","","HO_Regression_TC01","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 03:48:22","2019/01/16 03:50:45","PASS","","",""
"URBAN","","HO_Regression_TC01","GetQuoteID","Create Dwelling Fire Full Quote","2019/01/16 03:50:45","2019/01/16 03:50:52","PASS","","",""
"URBAN","","HO_Regression_TC01","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 03:50:52","2019/01/16 03:53:27","PASS","","",""
"URBAN","","HO_Regression_TC01","Next","Create Dwelling Fire Full Quote","2019/01/16 03:53:27","2019/01/16 03:53:38","PASS","","",""
"URBAN","","HO_Regression_TC01","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 03:53:38","2019/01/16 03:55:17","PASS","","",""
"URBAN","","HO_Regression_TC01","Next","Create Dwelling Fire Full Quote","2019/01/16 03:55:17","2019/01/16 03:55:29","PASS","","",""
"URBAN","","HO_Regression_TC01","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 03:55:29","2019/01/16 03:56:06","PASS","","",""
"URBAN","","HO_Regression_TC01","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/16 03:56:07","2019/01/16 03:56:30","PASS","","",""
"URBAN","","HO_Regression_TC01","Next","Create Dwelling Fire Full Quote","2019/01/16 03:56:30","2019/01/16 03:56:42","PASS","","",""
"URBAN","","HO_Regression_TC01","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 03:56:42","2019/01/16 03:57:43","PASS","","",""
"URBAN","","HO_Regression_TC01","Next","Create Dwelling Fire Full Quote","2019/01/16 03:57:43","2019/01/16 03:57:55","PASS","","",""
"URBAN","","HO_Regression_TC01","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 03:57:55","2019/01/16 03:58:32","PASS","","",""
"URBAN","","HO_Regression_TC01","Save","Create Dwelling Fire Full Quote","2019/01/16 03:58:32","2019/01/16 03:59:03","PASS","","",""
"URBAN","","HO_Regression_TC01","Issuance","Create Dwelling Fire Full Quote","2019/01/16 03:59:03","2019/01/16 04:12:36","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir14212_16763}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: b7a7d4dbcc4367b361b913986cc2ca5d","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Regression_TC01_Issuance_20190116035903.jpeg",""
"URBAN","","HO_Regression_TC01","Save","Create Dwelling Fire Full Quote","2019/01/16 04:12:37","2019/01/16 04:12:59","PASS","","",""
"URBAN","","HO_Regression_TC01","Approve","Create Dwelling Fire Full Quote","2019/01/16 04:12:59","2019/01/16 04:22:15","FAIL","Expected condition failed: waiting for presence of element located by: By.xpath: //*[text()='Approve'] (tried for 300 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir14212_16763}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: b7a7d4dbcc4367b361b913986cc2ca5d","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Regression_TC01_Approve_20190116041259.jpeg",""
"URBAN","","HO_Regression_TC01","Save","Create Dwelling Fire Full Quote","2019/01/16 04:22:15","2019/01/16 04:27:21","FAIL","Expected condition failed: waiting for element to be clickable: By.id: /-completebutton-nextgen-image (tried for 300 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir14212_16763}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: b7a7d4dbcc4367b361b913986cc2ca5d","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Regression_TC01_Save_20190116042215.jpeg",""
"URBAN","","HO_Regression_TC01","Next","Create Dwelling Fire Full Quote","2019/01/16 04:27:21","2019/01/16 04:32:27","FAIL","Expected condition failed: waiting for element to be clickable: By.id: /-continue-image (tried for 300 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir14212_16763}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: b7a7d4dbcc4367b361b913986cc2ca5d","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Regression_TC01_Next_20190116042721.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/16 04:32:27","2019/01/16 04:32:36","PASS","","",""
"URBAN","","HO_Regression_TC02","Login","Create Dwelling Fire Full Quote","2019/01/16 04:32:36","2019/01/16 04:32:40","PASS","","",""
"URBAN","","HO_Regression_TC02","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/16 04:32:40","2019/01/16 04:33:06","PASS","","",""
"URBAN","","HO_Regression_TC02","ProductInformation","Create Dwelling Fire Full Quote","2019/01/16 04:33:06","2019/01/16 04:35:38","PASS","","",""
"URBAN","","HO_Regression_TC02","GetQuoteID","Create Dwelling Fire Full Quote","2019/01/16 04:35:38","2019/01/16 04:35:47","PASS","","",""
"URBAN","","HO_Regression_TC02","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/16 04:35:47","2019/01/16 04:38:13","PASS","","",""
"URBAN","","HO_Regression_TC02","Next","Create Dwelling Fire Full Quote","2019/01/16 04:38:13","2019/01/16 04:38:25","PASS","","",""
"URBAN","","HO_Regression_TC02","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 04:38:25","2019/01/16 04:39:57","PASS","","",""
"URBAN","","HO_Regression_TC02","Next","Create Dwelling Fire Full Quote","2019/01/16 04:39:57","2019/01/16 04:40:09","PASS","","",""
"URBAN","","HO_Regression_TC02","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/16 04:40:09","2019/01/16 04:40:46","PASS","","",""
"URBAN","","HO_Regression_TC02","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/16 04:40:46","2019/01/16 04:41:39","PASS","","",""
"URBAN","","HO_Regression_TC02","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/16 04:41:39","2019/01/16 04:42:55","PASS","","",""
"URBAN","","HO_Regression_TC02","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/16 04:42:55","2019/01/16 04:43:54","PASS","","",""
"URBAN","","HO_Regression_TC02","Next","Create Dwelling Fire Full Quote","2019/01/16 04:43:54","2019/01/16 04:44:06","PASS","","",""
"URBAN","","HO_Regression_TC02","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/16 04:44:06","2019/01/16 04:44:30","PASS","","",""
"URBAN","","HO_Regression_TC02","AdditionalInterests_1","Create Dwelling Fire Full Quote","2019/01/16 04:44:30","2019/01/16 04:45:04","PASS","","",""
"URBAN","","HO_Regression_TC02","Next","Create Dwelling Fire Full Quote","2019/01/16 04:45:04","2019/01/16 04:45:16","PASS","","",""
"URBAN","","HO_Regression_TC02","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/16 04:45:16","2019/01/16 04:45:53","PASS","","",""
"URBAN","","HO_Regression_TC02","Save","Create Dwelling Fire Full Quote","2019/01/16 04:45:53","2019/01/16 04:46:24","PASS","","",""
"URBAN","","HO_Regression_TC02","Issuance","Create Dwelling Fire Full Quote","2019/01/16 04:46:24","2019/01/16 04:58:57","FAIL","Error Occurred from Do Action //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')]Expected condition failed: waiting for presence of element located by: By.xpath: //iframe[contains(@src,'mic/portal/RenderDashboard.jsp')] (tried for 700 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir16020_18736}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: c84422a147594bd394059a724fb1b1ad","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Regression_TC02_Issuance_20190116044624.jpeg",""
"URBAN","","HO_Regression_TC02","Save","Create Dwelling Fire Full Quote","2019/01/16 04:58:58","2019/01/16 04:59:20","PASS","","",""
"URBAN","","HO_Regression_TC02","Approve","Create Dwelling Fire Full Quote","2019/01/16 04:59:20","2019/01/16 05:08:35","FAIL","Expected condition failed: waiting for presence of element located by: By.xpath: //*[text()='Approve'] (tried for 300 second(s) with 500 MILLISECONDS interval)
Build info: version: '3.0.1', revision: '1969d75', time: '2016-10-18 09:49:13 -0700'
System info: host: 'IND-MHP3DW73971', ip: '172.17.151.92', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.36.540470 (e522d04694c7ebea4ba8821272dbef4f9b818c91), userDataDir=C:\Users\MRINMA~1\AppData\Local\Temp\scoped_dir16020_18736}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=71.0.3578.98, platform=XP, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: c84422a147594bd394059a724fb1b1ad","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Regression_TC02_Approve_20190116045920.jpeg",""
